ShipmentNo	VehicleNo	CreatedOn
99C6CF4A-889B-4178-95B2-541BBB9A6F27	CCD-0036	2023-12-28 22:56:02.1500000
27F0B7FC-0AA4-44C3-8AA1-5A246E7602BC	EED-0027	2023-12-28 21:04:02.1700000
13CFF91B-3697-4C5F-B8A0-6E95AB0518B5	AAA-0072	2023-12-28 14:26:02.2300000
C50D0BC5-7F63-44C7-87EF-77005DEB8EDF	EEA-0048	2023-12-28 21:05:02.2600000
9FE8BB30-B3A7-41F7-BBB6-7CF3220B03D3	AAC-0027	2023-12-28 20:06:02.2800000
7126AE06-E225-4CF3-8E81-A2C38530DC86	ECA-0010	2023-12-28 20:27:02.3833333
AFC32C12-9102-4DBA-A0B0-A5833B677724	ADC-0063	2023-12-28 19:48:02.3900000
071E32AE-5D6D-48A6-8299-A7AE17349343	DDD-0091	2023-12-28 14:38:02.3966667
14A6F96A-5FE0-4E6D-AC23-A85EEDDB8174	DCD-0008	2023-12-28 13:30:02.3966667
74B083D4-C447-49B9-96F3-AEE0F0020105	DCB-0050	2023-12-28 15:39:02.4100000
FE08D733-2A6E-417E-918A-C59E3AE939E7	BCA-0009	2023-12-28 17:52:02.4433333
44080347-DF14-40D9-A326-D8A5C54AFF3A	BAA-0077	2023-12-28 16:02:02.4800000
12DB9E51-26D8-440D-90A2-FB176B1E756A	BCC-0005	2023-12-28 13:09:02.5300000
70B3DB11-A94B-4ECA-8972-2916C270B8DD	BAD-0099	2023-12-31 16:31:58.4400000
A84B27CF-EC14-454A-9F89-3489B2ABB34B	AED-0041	2023-12-31 18:54:58.4800000
B70ACEC2-2F68-4AE6-BD22-3A7228CB7B37	CEC-0074	2023-12-31 18:22:58.5033333
4B99D0E0-3D63-4007-BED1-3EC7FBDF87E9	ACA-0055	2023-12-31 22:00:58.5200000
BC6D4B71-BF5D-4BAD-B401-4E11C4AC083D	EBD-0098	2023-12-31 17:55:58.5700000
1BCBD951-4051-4CEC-A955-5C168B080905	BCC-0010	2023-12-31 14:30:58.6233333
8A9BEEFD-7C39-4CC3-A5E0-5E2BEED9AD2D	CCB-0020	2023-12-31 19:48:58.6300000
5A3569AB-5275-41CF-AAD3-87F6FFB710F6	DBD-0091	2023-12-31 21:16:58.7566667
2E8CE032-7EA3-46A4-B923-5500BAFAAE5A	DCD-0032	2024-01-02 19:45:01.8533333
4D6FB457-732D-4885-A9A7-B0B2A3831506	BDD-0059	2024-01-02 18:22:02.0433333
73E0AF2E-D862-4C80-81AE-1698AE1AB264	BEC-0099	2024-01-03 13:56:01.4466667
8DBBA4B7-B99E-4E2B-B2C0-2ADA63E95823	BDB-0086	2024-01-03 13:06:01.5400000
47D7B927-5A3C-47D7-9198-58E1EA039055	ABC-0038	2024-01-03 14:02:01.6933333
1808EBD8-803F-4863-9010-7F9F9995243F	CBA-0014	2024-01-03 15:51:01.8166667
8B7F52FF-3A7A-4415-8CD7-8733314B1B69	AAD-0012	2024-01-03 13:50:01.8366667
A1D7AF44-28AB-49BA-8CF0-A3363DBE4C2D	CDC-0031	2024-01-03 17:05:01.9233333
68A39654-2F80-4DA1-81BC-A395857495E1	BEC-0084	2024-01-03 13:20:01.9266667
5130D3CE-43D8-44CC-AFE1-C8FE57F7D405	DCB-0042	2024-01-03 18:37:02.0300000
324F1F34-7B66-4C0F-8D6C-CC265B5FEAE9	DAC-0012	2024-01-03 17:03:02.0433333
BCDBB6A4-0DC1-4187-ACEF-ED01287B259C	ECE-0027	2024-01-03 15:30:02.1366667
C823C190-EE0F-4CBF-8471-0B5C310DCF48	DAC-0020	2024-01-05 19:59:01.9533333
A7F81832-C89F-4AC6-A89D-0EC9A81D9DB5	ABC-0010	2024-01-05 15:23:01.9700000
723AB045-3DB0-4AF1-8E45-0FF5A1879900	DAB-0052	2024-01-05 19:51:01.9733333
92D5D642-5539-4789-A2DF-16BC40B67F95	BAB-0074	2024-01-05 17:43:01.9900000
EF5B6D13-5915-4E9C-AACB-17AAC996852F	BED-0062	2024-01-05 14:54:01.9900000
6FAA138A-B578-4A15-B818-1CD3455423F8	BDC-0039	2024-01-05 14:32:02.0000000
9FCADA29-E1E0-4409-9BBA-2251544B9880	BBD-0084	2024-01-05 18:38:02.0100000
329B98F8-AD5C-4CAA-AE0E-32D0BB7876C0	EEB-0041	2024-01-05 20:23:02.0433333
581E1D98-3CCD-47CE-9566-391C592415FB	ACC-0031	2024-01-05 21:44:02.0533333
7E2D608A-6D68-432B-AE63-4AD20008E22B	EBA-0063	2024-01-05 21:07:02.0833333
36ADB50B-B62D-48CC-B057-4E9B8E97D780	DED-0075	2024-01-05 15:17:02.0900000
A4B6D7BB-94A1-4FF9-A34F-6BBD90AE4146	ECA-0093	2024-01-05 21:50:02.1300000
02486AC7-C99B-45CF-859B-7A3DC93E6200	CED-0065	2024-01-05 17:58:02.1500000
92BD0EEE-F179-48BE-85D7-8BCE5C2359A1	BCE-0003	2024-01-05 21:35:02.1733333
F157D922-A59D-4C36-BF38-BEB02A32940D	AAA-0073	2024-01-05 19:43:02.2433333
318BE01C-E2EA-4BAC-8AE2-C5108B3D5057	EDD-0056	2024-01-05 17:38:02.2533333
DF5B79D5-02B1-46E8-BA00-C74F137A341A	ACC-0037	2024-01-05 21:00:02.2566667
35744199-BA50-486B-8558-C849B11047A8	BDE-0070	2024-01-05 17:40:02.2600000
F984C0DC-79A6-4BA7-ACC3-CCD0715B3D38	CCE-0096	2024-01-05 13:42:02.2666667
E0855E0D-9D99-4225-8E33-D0120C56B963	DCB-0081	2024-01-05 13:11:02.2733333
155E24C5-210D-4981-AB3F-02BC7F90A74A	AAB-0070	2024-01-11 18:23:01.7366667
AA6B434E-CD8B-4571-8839-242D791A70A9	BBD-0067	2024-01-11 15:44:01.8300000
8099C556-3C74-4BFB-94E0-2C6D12ECD693	CEB-0092	2024-01-11 21:21:01.8500000
7DD3C46D-9D28-4FEF-A528-2E687B4A0E41	DAD-0071	2024-01-11 18:40:01.8566667
3AA0B25B-03B0-48C9-B8C3-4DD1D45EFADA	ACE-0022	2024-01-11 14:12:01.9100000
FBC7DA6B-D8B3-421A-8E0A-5764C54FA085	CAB-0012	2024-01-11 22:22:01.9200000
C73BC4F0-AC67-4696-983D-800160C2C180	DAA-0011	2024-01-11 13:53:01.9600000
7572926E-2E55-4292-93BF-8B0E051EE0C5	BDE-0077	2024-01-11 16:12:01.9733333
6A54CEDB-28B8-4762-9A0A-971ACE50CAF7	AAA-0015	2024-01-11 13:15:01.9900000
1B79F134-A0C8-42EF-8916-9EACD641EAD6	ACC-0070	2024-01-11 14:38:02.0000000
FE5F503C-206F-453B-887A-A404CE1A2321	BEC-0091	2024-01-11 15:38:02.0100000
4F5368F7-1B4D-4E88-A501-B758250E0D3A	EDD-0083	2024-01-11 13:07:02.0633333
CF1C25C0-3DD8-4F30-8024-C2842DF46052	ABB-0040	2024-01-11 20:02:02.0833333
CD2525EB-6297-498F-A258-C4000B39EF30	AEC-0098	2024-01-11 17:56:02.0866667
CDB8B7F0-8276-40E6-973B-C862DBBE34C0	EBB-0057	2024-01-11 21:11:02.0966667
FA7D7722-5087-44CC-BFFD-C91C362D9300	ECE-0029	2024-01-11 21:18:02.1000000
60BF9292-D6BD-4F17-8742-D19F163873AA	EDE-0065	2024-01-11 16:43:02.1200000
986AF0C6-0DFE-4910-86E1-D7A33DE4DE95	BDA-0040	2024-01-11 22:36:02.1266667
F4EB4D09-FD8F-4A5B-B515-DBD68C0BE39E	BDA-0092	2024-01-11 17:11:02.1366667
51CC8136-34D8-418C-904A-E65A01944089	ABE-0090	2024-01-11 18:23:02.1433333
FAA45882-AA6E-400B-84B7-EDDE6EA6C245	DBB-0006	2024-01-11 20:17:02.1500000
441EA7DA-B0E9-441A-9E73-FA9738324A2B	CBC-0091	2024-01-11 20:47:02.1666667
C5C14E7C-BF50-404F-A6F6-0D808726CFB8	DBA-0001	2024-01-12 14:32:01.6500000
48C7BEFE-6F2B-4080-A551-1B9B54FF2720	CCE-0036	2024-01-12 15:15:01.7133333
B366747D-8EA8-4808-BEC8-271878D7E75B	ECD-0016	2024-01-12 20:52:01.7466667
D36C4748-634A-475F-B1EB-2CEDEBC59336	EDA-0054	2024-01-12 22:38:01.7600000
8A460881-EE74-4865-83A0-5D1466BFA6D6	ABE-0046	2024-01-12 17:02:01.8200000
E59E874E-607F-46E0-BF15-5EC56FFD945A	CDA-0038	2024-01-12 15:31:01.8233333
026D8E5D-6F19-40BF-B3F8-5F16BD676E7D	ADB-0098	2024-01-12 14:00:01.8233333
E5E6C4BB-D78E-4C54-A6D7-600CBB1FA7AF	AEC-0004	2024-01-12 14:42:01.8266667
65BFBF11-18C6-41BF-9F04-60AA2A45C54E	AEB-0035	2024-01-12 21:03:01.8266667
80E405D5-12A0-4B42-88D4-61ABDC2064AC	EAA-0038	2024-01-12 18:57:01.8300000
4BCEE478-592A-47C4-8577-6797B3FF9A94	DDE-0051	2024-01-12 18:23:01.8366667
079F41F4-3863-4A38-98AA-6A3976F123F7	BBD-0076	2024-01-12 14:50:01.8400000
47FA7680-BDA9-4463-BF8C-70B2E835E435	EEA-0024	2024-01-12 21:10:01.8466667
68C74368-EF92-451C-9968-70F5EEDD36E9	DCD-0031	2024-01-12 19:01:01.8466667
F0B42862-7360-42DE-B10B-784E23700676	DEE-0089	2024-01-12 21:27:01.8566667
2CB5512A-CEE7-4B5F-9684-84830A6CCF60	EBD-0074	2024-01-12 20:12:01.8700000
91840FA7-E000-4440-95B8-8B2652C6F5FE	EAB-0051	2024-01-12 14:20:01.8766667
64642B6A-23C5-4A44-835D-8DCCE38A2702	DDB-0042	2024-01-12 18:32:01.8800000
3FF1A3F0-1AA3-4ECD-95B7-A4947ABA597A	BBA-0089	2024-01-12 14:31:01.9100000
A3AE3D61-C034-4CFF-B056-A775ACAAB349	DAB-0023	2024-01-12 16:12:01.9133333
0720A6D0-EC6B-47E7-B1C8-CCAE8EE4C5E7	CAC-0063	2024-01-12 18:35:01.9633333
8F743CDD-1AB7-42AB-A4A7-D143736F74B0	CDC-0006	2024-01-12 18:46:01.9733333
5AA9F479-032B-41E3-A04F-ED88ACDF0509	AAB-0027	2024-01-12 18:07:02.0133333
A8B675B5-76F2-4F4A-93B9-204E1A631CD7	CEA-0077	2024-01-16 13:31:01.2200000
BFF66DF1-F8C1-42ED-936B-21B78A5A582D	EDB-0019	2024-01-16 20:37:01.2200000
1B1A0FE6-5889-4E7B-A412-3F57DE824D80	ACE-0096	2024-01-16 20:12:01.2933333
9F7F0229-A505-4136-9BAB-57749E1C74DE	AED-0015	2024-01-16 14:04:01.3300000
994CF1B4-1488-4D19-9F7C-7A523453FE92	DAA-0061	2024-01-16 21:10:01.3900000
02C9ED61-3190-4283-8FB2-91B82F9C0FE0	BBE-0005	2024-01-16 17:01:01.4400000
6B2BD536-99C0-44EF-BE33-AA7EAC6C301E	EBE-0025	2024-01-16 17:18:01.4933333
A0B921FE-89A0-4619-9B59-CC6EAA77DDFC	ADA-0069	2024-01-16 20:49:01.5466667
0D60CEB4-7A6B-4349-A4B2-D7A3D5083DB9	DEA-0061	2024-01-16 19:37:01.5666667
3540C322-0A37-4199-88C0-D87F5CC5BF2E	ECE-0057	2024-01-16 21:31:01.5700000
1D52683E-2490-4782-BDFF-E1535662E4D3	DCB-0068	2024-01-16 13:36:01.5800000
096F366D-E904-4240-8F55-F677AB309EC3	CEB-0065	2024-01-16 18:30:01.6133333
571A9D39-BC35-427B-8BE3-FEC18EABABB5	EDC-0048	2024-01-16 21:34:01.6266667
B24490BA-C9AF-4507-8A7F-00471D05CAE1	ABA-0096	2024-01-18 21:49:01.4233333
F767F74E-F4A7-4BC8-BBB4-08A25701529A	CCA-0096	2024-01-18 21:48:01.4833333
F3EE156C-8C62-48A8-899E-1C9022F20A95	CDA-0001	2024-01-18 19:25:01.5633333
870120B3-106B-421C-818E-22364A671A97	DEB-0086	2024-01-18 19:56:01.5766667
16D2E567-7B5F-4B39-99FA-2451D4A11D0A	EDC-0076	2024-01-18 15:20:01.5833333
450FAF04-71AA-49F4-A1FB-30365BFB3A08	EBB-0002	2024-01-18 17:51:01.6033333
A864D2B7-D3A3-4B32-BFF7-368ADFB097CD	ACC-0043	2024-01-18 20:26:01.6100000
A118BEDE-0F1F-4662-9FAB-659B8309EF70	DEE-0028	2024-01-18 13:34:01.6900000
7C66D542-B935-46D3-BC35-853518BD01AC	DAE-0085	2024-01-18 20:24:01.7466667
352C517F-FB8B-4BFF-8DA2-8E67D411CD51	ADA-0088	2024-01-18 14:37:01.7600000
C45AB516-6227-4CC1-9A12-95094881FFD1	AAA-0029	2024-01-18 21:21:01.7733333
6FB9FB28-8632-4E5F-901F-9B3E3A18186D	BDD-0040	2024-01-18 18:59:01.7866667
A916FFBC-5E34-4A45-BA33-9D10E0B36A51	CCC-0054	2024-01-18 18:37:01.7900000
AF86BFBC-C132-4379-884B-B3EE6C51735B	BEC-0057	2024-01-18 20:24:01.8300000
57A1650E-15B9-4A96-8013-B8D43098016A	AEA-0031	2024-01-18 18:34:01.8366667
5999ADE5-BC6D-4535-A87C-C4920D620E0E	BDB-0077	2024-01-18 22:50:01.8566667
0D69CBFF-B036-4745-A3C4-CE43CA8AF2D5	BEB-0025	2024-01-18 16:31:01.8766667
E5E49210-1C5D-4162-B7C7-D2F73487BC0D	DCA-0056	2024-01-18 19:57:01.8866667
2E146141-DD81-450B-A166-D8067AACA2B9	EBB-0072	2024-01-18 19:32:01.8966667
A12069C0-C92C-4A0C-AC6A-FB9A2CCE4BC7	ABD-0061	2024-01-18 21:54:01.9433333
354FC922-DB5B-436F-908E-1C61C0ABB83C	EEB-0063	2024-01-19 19:03:01.5200000
5F240960-82DD-4F0A-893E-38338A39EB9D	ABD-0038	2024-01-19 16:19:01.5733333
1B769996-36FD-4C51-AC3F-71247A1965FE	DDE-0075	2024-01-19 16:38:01.6600000
3D852C34-EED3-4859-861B-772678B07A48	BDA-0021	2024-01-19 20:15:01.6700000
D010B300-5BE9-47E3-A80B-ABD5BEA4634F	CAD-0088	2024-01-19 15:49:01.7433333
B0C3FF5B-D01D-4B77-B461-CD133131BFD3	BBA-0025	2024-01-19 20:41:01.7933333
5FE61A1B-9B0B-446D-BB1B-E0AB0C4F5AEB	AEB-0035	2024-01-19 17:04:01.8233333
C3C90FD7-A10C-4992-822A-ED5B514B7B4B	CBD-0085	2024-01-19 18:35:01.8433333
975BB71D-AAD4-48DC-B0EB-F5C6170D3968	EDA-0065	2024-01-19 19:19:01.8533333
5DAA73F3-8822-4ADF-9602-336CA5559827	DBE-0093	2024-01-20 14:58:56.2033333
7E6383EB-3526-47D0-84CC-3B299EF7DF4C	DCB-0094	2024-01-20 15:13:56.2400000
2AB9228F-7618-401F-8F76-6AEE40330F07	AAC-0024	2024-01-20 14:37:26.6100000
15E54366-5095-4B0C-BCE8-929BC4E71647	AEC-0025	2024-01-20 21:30:26.8233333
44880239-F824-4A0F-8D1B-A716D061D45B	DAE-0087	2024-01-20 14:37:26.9400000
6C193547-2D34-4248-932B-CBC497577204	EEB-0049	2024-01-20 19:52:27.1533333
FD3B19D5-E873-4A3D-950D-DD2206FB96AD	DDB-0048	2024-01-20 14:37:27.2700000
2D831B65-A64F-496B-AD2D-E3110FF1261D	BAE-0094	2024-01-20 13:59:51.4300000
633C6F12-9260-47F3-89E4-EBADA828B568	ACE-0018	2024-01-20 14:32:51.5466667
75E86F11-2EBB-4A31-ADCB-06B49EF61F5A	ACC-0045	2024-01-21 16:15:03.5166667
6A3A762D-D7CA-4006-9742-0D8592689F32	EED-0093	2024-01-21 18:11:03.5533333
DD347487-D1AA-4892-B9F5-1CEC6E8210DD	EBB-0029	2024-01-21 13:51:03.6266667
CD15E56C-F305-4FDF-9F59-2766E685A2CD	BBC-0095	2024-01-21 18:12:03.6866667
014F9FD5-97C8-475D-8942-31FE0CCCFDAA	DAA-0031	2024-01-21 22:12:03.7500000
6E0856ED-405C-4772-B8CA-3C076AE0A08B	AED-0033	2024-01-21 21:04:03.7966667
2CA6661C-E980-423B-889F-5425E10F8891	CCE-0006	2024-01-21 13:42:03.8966667
48D0C0E2-9CDF-40CC-9649-A6F50684E351	AEB-0054	2024-01-21 18:37:04.1633333
2A43BE48-3C71-4AF8-B677-CA802011C691	BEA-0091	2024-01-21 20:09:28.7533333
1AC1A265-D6DA-46EE-BAE8-6EB91A94465B	ABC-0052	2024-01-23 21:46:01.4800000
DB10DEDC-9E44-4FD7-BA5B-748495C7B0B7	BEA-0069	2024-01-23 16:37:01.4900000
C13263BF-CE99-4AC8-ABC0-75B972960BD2	AEB-0095	2024-01-23 22:53:01.4933333
110E2109-736C-4BEB-8390-98AF845D28E3	CCE-0072	2024-01-23 22:49:01.5733333
F3111DD4-51C7-4B07-886F-9D1EC4543B3C	DAE-0047	2024-01-23 13:35:01.5833333
293A7692-D4AE-4AF1-AD21-A6FB49848194	DDB-0089	2024-01-23 21:54:01.6033333
59B1D728-3690-425E-9083-D26D285AE3D7	BCD-0064	2024-01-23 21:51:01.7166667
4192317A-67CA-4B9C-811C-E0D7CD7A5110	BCE-0018	2024-01-23 13:30:01.7366667
AC0C845C-0ECF-4C93-8AAF-118687F3217A	CAA-0083	2024-01-24 13:53:01.2500000
188B4C56-3905-421E-AC49-27CC8D840684	DBA-0073	2024-01-24 17:51:01.2966667
4160B098-CD07-4981-9688-756A70794823	DAD-0094	2024-01-24 21:30:01.4500000
B3296D69-CF0D-4D2C-BF2B-758BAEA90279	DCA-0094	2024-01-24 18:16:01.4500000
F228C11D-24D7-44EE-8928-8C33D88F9D93	DAB-0015	2024-01-24 18:05:01.4800000
9A0281F6-83A9-41BB-A653-C52B9AFC10E7	ACB-0094	2024-01-24 20:44:01.6133333
4E38F847-D57E-4C24-B61E-D2C3D5662D24	CDC-0007	2024-01-24 19:52:01.6566667
04DEBD53-E5D1-44D3-8B6F-EFF16446A593	CCD-0027	2024-01-24 13:48:01.7100000
08A5E92E-C165-4DEF-A99C-0E56F99124D2	BAA-0091	2024-01-29 22:38:01.6500000
8E15F63E-D56C-4701-B91F-13AE3CB0FB60	EDA-0023	2024-01-29 19:53:01.6600000
102E65A1-2054-4AB5-8FFA-147EF4A6F8BC	CBB-0038	2024-01-29 19:34:01.6600000
B58E7137-D201-409D-B6F2-18831A98A4EC	EEC-0060	2024-01-29 17:42:01.6666667
6152BDC2-969F-4442-BF5C-1A5A8D649F25	DEC-0028	2024-01-29 19:11:01.6700000
D9A669F0-8F58-4B3C-BFEE-1D7C6817E878	CEE-0086	2024-01-29 15:54:01.6766667
55592DCC-62B3-40FB-8836-1F571E2145E9	ABD-0017	2024-01-29 17:49:01.6800000
B50869E1-9A0D-43A9-982D-20197EC78CFF	ADC-0026	2024-01-29 17:18:01.6833333
6E8FC937-F8B8-4726-A9DE-24CCD851DCDB	DEC-0044	2024-01-29 22:01:01.6933333
688867D7-E576-422C-90E0-2CCC4DEF4955	ABB-0007	2024-01-29 21:17:01.7166667
970F538C-007D-451B-AAA4-3E7C53A28B7F	EDB-0071	2024-01-29 15:32:01.7466667
B4C25B01-FE36-434E-84C8-40F61F1838DC	BAD-0032	2024-01-29 14:39:01.7566667
0CBA3996-14C3-4E93-8B9D-420CBCF6EC14	EED-0022	2024-01-29 21:39:01.7633333
060179B3-1661-4FB2-A32A-4235E63149FC	BAA-0073	2024-01-29 13:32:01.7633333
C4016430-BCC4-47F2-B3DC-44B3E108B0FB	DDE-0037	2024-01-29 21:12:01.7666667
6259F2D0-CCFB-4E3B-A6AD-44F7FAD50F64	BDD-0040	2024-01-29 21:31:01.7700000
F7AD8873-2484-4A19-A709-4695D97CD19F	CBA-0082	2024-01-29 13:12:01.7733333
A8487895-9A92-44ED-8EEB-4985E18805F1	CCA-0094	2024-01-29 22:56:01.7833333
DB75C479-FC82-4DCA-998E-4B40A77BD780	BEA-0065	2024-01-29 17:50:01.7866667
5B7F24B9-7208-48EC-A09A-4E93C51E1149	EDB-0004	2024-01-29 22:51:01.7933333
63454C98-1741-44DF-94C9-51915D34ABC9	BAB-0030	2024-01-29 16:49:01.7966667
3F418D0F-0083-4C3C-85D6-52B0286F1BCA	DAC-0086	2024-01-29 22:02:01.8000000
B35CBA5F-DA2D-42C0-90AC-573E5D681CBE	EBE-0073	2024-01-29 22:36:01.8066667
D6163D87-B13C-4BF3-A37F-6037E76E402E	DBB-0086	2024-01-29 16:36:01.8233333
F989F8B7-4B74-4257-862A-6198AF80D42A	DDD-0086	2024-01-29 13:13:01.8266667
646205A7-84CA-4002-9AC6-6CAE57F910B7	EAD-0094	2024-01-29 18:11:01.8466667
A5D91D22-A59C-481A-98D1-7B66B530EE8B	CAB-0050	2024-01-29 19:01:01.8700000
984491E0-E011-4A80-8ED3-8199D52C1669	ACC-0001	2024-01-29 21:01:01.8833333
F268B341-1231-43E6-B46F-863694B2E74F	EBE-0063	2024-01-29 17:48:01.8900000
A7D067FA-0D6C-4F88-84BE-8BA6932A1A47	CDC-0076	2024-01-29 16:02:01.9033333
E3D6271A-D8B6-4CC4-87C4-99C9F8B3F203	DDA-0070	2024-01-29 15:02:01.9400000
9FFBEC75-726A-4DC2-8EDE-9F8D36EF959C	DBC-0001	2024-01-29 22:36:01.9500000
8F8EC4AC-DDE0-4634-85B2-A6A99DB6087B	CED-0082	2024-01-29 22:54:01.9600000
F9CB1769-B14C-4438-9AFA-A9E1CBB1BCAD	BBE-0033	2024-01-29 15:41:01.9700000
235E03E4-607F-4273-AF10-AADEFD473DDB	EBC-0072	2024-01-29 18:22:01.9733333
D139C43F-B497-4B87-B7B2-B2361EB90942	CAE-0055	2024-01-29 14:57:01.9833333
2410E069-69E3-4AB8-87C7-C58356E56B82	EBD-0060	2024-01-29 19:03:02.0200000
98411FB0-C343-459B-BAC5-C7A9A9065728	DEE-0089	2024-01-29 14:04:02.0266667
B23ECA17-7DFA-4BDA-B3A9-CC35088887C0	DDE-0045	2024-01-29 18:33:02.0366667
6ECDD352-BACC-41BF-876A-CEB9DF17545E	BCC-0078	2024-01-29 19:18:02.0433333
9C5E47F6-333D-4319-9403-CF0118E00971	DCE-0095	2024-01-29 21:21:02.0433333
25C5680A-9D7A-45A8-ADD8-D529CDB7BF9B	ACD-0042	2024-01-29 17:48:02.0600000
5A7D8305-5214-4654-A7FC-DB8916246D19	EDC-0041	2024-01-29 21:44:02.0800000
D01F25C8-B017-4F76-9C04-DD99BCC7BE16	DCC-0063	2024-01-29 19:51:02.0833333
1541CF66-5445-4DBE-9978-EC212394914B	BCC-0091	2024-01-29 14:05:02.1100000
4D8C3708-528A-4CBD-9E84-EEC16EFDA5F8	ECB-0058	2024-01-29 20:57:02.1200000
A89CE023-15D9-4283-ADE7-F8D4EE0178EB	DCE-0065	2024-01-29 14:36:02.1366667
C9328F4D-0763-4B98-A684-FD7C9A66A5FB	BCD-0073	2024-01-29 13:40:02.1500000
22548ED7-6135-48FD-9133-0F91715FA7B1	BBA-0068	2024-01-31 17:45:01.4500000
6AB8D288-6A99-4EDF-AF02-1CCF46353BF8	ABD-0041	2024-01-31 19:13:01.5033333
17916B55-12B8-4E64-BD8F-26E65F6EC6F4	CAE-0097	2024-01-31 22:24:01.5333333
FC73A502-6D7B-4702-A50D-3FC6545D71C2	EDC-0029	2024-01-31 18:14:01.5800000
5D6A7F84-5379-41BF-B3D8-680C8EDA65F2	CDD-0097	2024-01-31 15:46:01.6500000
DB7D3A20-24DE-40AC-98DE-6DCDA9FF4A45	ABC-0028	2024-01-31 13:27:01.6600000
E004647E-3AB8-4D74-89E8-883E603DE5A7	BDD-0031	2024-01-31 21:11:01.7033333
9CC2E0F5-7B49-4C9E-BC40-9089D43E45C3	CBE-0012	2024-01-31 15:02:01.7200000
CBA3DA3A-F0FF-474E-97E1-AA47DF5778F4	BCE-0097	2024-01-31 14:07:01.7666667
309813AC-687D-4B9C-81A5-BB32F55FD579	ADD-0046	2024-01-31 20:56:01.7933333
B6F2E66D-A2DB-414B-80A3-C8E4CB70BD5A	ACE-0069	2024-01-31 18:30:01.8166667
18FE5FDF-934C-452D-91D1-CE282D4D2177	AAB-0029	2024-01-31 13:29:01.8300000
55C98CFB-87AA-4D72-940A-CF36F3731850	ADD-0017	2024-01-31 15:37:01.8333333
795564DA-8421-4445-8FCB-DC5F15111C51	DEE-0080	2024-01-31 19:18:01.8600000
72D37CFF-DDE1-4821-A5D3-E51A4A679E69	ADE-0085	2024-01-31 22:16:01.8733333
1AB24F94-7953-47BE-9FAE-E77B5731346C	BAB-0064	2024-01-31 20:15:01.8800000
3B797761-2B4B-4AF0-8E8D-141B3406A543	ABE-0044	2024-02-02 18:59:01.5900000
FAD7E496-1ECA-49BE-9589-2E236E5EF8B6	CCB-0055	2024-02-02 21:00:01.6600000
87552A8E-A77C-497A-A1AE-41FD6CF90ED5	ECA-0053	2024-02-02 22:34:01.7066667
E13B0754-41D3-4821-8C74-437656675983	DAA-0065	2024-02-02 18:40:01.7100000
84BC86BC-B205-4218-B876-4608C065C9BD	EAE-0066	2024-02-02 14:56:01.7133333
03B907D2-0216-43DB-9448-592350F029DC	ECD-0069	2024-02-02 14:08:01.7500000
7AC234AC-8FE6-4A52-850D-6590071A15A7	DCC-0008	2024-02-02 15:51:01.7900000
DDD9141F-B187-4F26-BBF6-930BB2E89721	ECA-0005	2024-02-02 14:24:01.8766667
9AF3BBBE-D3A6-415D-9103-07F24DBDBCF4	CCE-0092	2024-02-05 19:54:00.7533333
5CBD1690-F45E-4663-89BF-134476170DC9	ADD-0073	2024-02-05 19:45:00.7766667
CD07F9FB-E3DB-4094-9239-1B2652F32DCF	EBE-0022	2024-02-05 21:49:00.8000000
C5E4CDCF-E539-43D4-849E-32B56D28869B	ADB-0075	2024-02-05 22:11:00.8966667
9DE35133-DB78-43B5-A2E0-3BEC3A7A83EA	EDC-0008	2024-02-05 13:15:00.9433333
C85AE6BB-F429-4928-9010-5E56C6E273FE	EAB-0018	2024-02-05 18:31:01.0700000
52152D0A-458A-43A6-9304-64DB7BE0ABDB	CED-0011	2024-02-05 16:32:01.0833333
87BCC391-3089-4BB1-92E7-67D0D937B4C7	DCD-0026	2024-02-05 15:39:01.0933333
F8972A20-9921-4871-B7AB-722F64FBE62F	CCD-0046	2024-02-05 19:45:01.1233333
FD6E565F-0F31-40CE-B2F1-8546965ED6C5	DAD-0094	2024-02-05 16:10:01.1833333
EF6B7982-3D36-4A60-AF05-B40E8031C1E2	ADC-0094	2024-02-05 20:57:01.2666667
97AF2271-CA19-4AB3-860F-CA75927A92AA	CBA-0023	2024-02-05 13:47:01.3000000
B2814A08-E5E6-4B90-B4B8-D156BF69CF5E	CDD-0026	2024-02-05 19:24:01.3166667
AAB5AE23-0550-460A-9CBF-F187952FCEDA	AAB-0038	2024-02-05 17:18:01.3633333
60B4AD22-0053-40CB-9D83-F5AD468E32E3	DBC-0021	2024-02-05 14:11:01.3666667
F7DA3A33-B78E-4D5F-8CED-F67104D5E6AC	CAD-0061	2024-02-05 18:13:01.3700000
0E1A3FE9-A6F7-4C8E-BF51-FDF98814AF32	CDD-0076	2024-02-05 14:53:01.3800000
2C807E66-82BA-4761-9E84-FE0E2701D2EE	DDC-0001	2024-02-05 17:55:01.3833333
33152AAA-7EA2-4032-B52B-198D10685C73	EEA-0088	2024-02-07 15:23:01.3033333
385AB594-AC3F-42AC-B8D5-24652D5E8628	ACC-0095	2024-02-07 19:05:01.3400000
AD79DAFC-A3D0-4920-B5F6-2E33BACAA48D	DAC-0011	2024-02-07 22:48:01.3700000
D31AF1FE-82ED-48E3-A74A-39AA934A68AC	AEA-0012	2024-02-07 19:57:01.4033333
DC1E569E-4306-4086-8E78-4A30BABF9A61	DDB-0042	2024-02-07 21:09:01.4500000
