TransactionID	trno	TrDate	Amt	RefNo	PaymentType	Party	BankName	CreatedBy	CreatedOn					
2276	896498C1-1BE6-4557-A46B-46EFF03CE1B2	2023-12-05 14:55:02.0600000	12335.24	BE2246FD-377C-43BF-AB9E-05855F9B605B	ShipmentAdvance	EEC-0042	Paytm	System Generated	2023-12-05 14:55:02.0600000					
2277	D747A8D8-4515-457B-AE0E-48E8FE104C21	2023-12-05 17:39:02.0633333	16461.76	3F027A58-732D-48C6-B215-058B3E2BC2BD	ShipmentAdvance	CAC-0057	IDFC	System Generated	2023-12-05 17:39:02.0633333					
2278	2EDEBCAF-5F81-49D8-830E-9911AE76F437	2023-12-05 13:24:02.2266667	5611.76	3E6BDFCC-0416-458D-A028-06E1C8E4A433	ShipmentBalancePayment	DCA-0048	SBI	System Generated	2023-12-05 13:24:02.2266667					
2279	D251A82D-533B-4819-8387-2CDA22480730	2023-12-05 20:54:02.2333333	7649.96	8F792FC8-90FC-4292-9803-168034A045B1	ShipmentBalancePayment	AEB-0031	UPI	System Generated	2023-12-05 20:54:02.2333333					
2280	D04C0170-1E60-43A7-9643-DDAB19DABD22	2023-12-05 21:24:02.2366667	9280.51	2E71FDAF-798F-4D09-81C3-2D235ABACBA9	ShipmentBalancePayment	CEC-0071	SBI	System Generated	2023-12-05 21:24:02.2366667					
2281	897FE3B7-114D-472B-B512-101C57A25300	2023-12-05 16:43:02.3000000	6009.55	12835B06-018C-4D5F-8DBC-6F8C63DB1972	InvoiceAdvance	Ivan Sepulveda	UPI	System Generated	2023-12-05 16:43:02.3000000					
2282	0FA31C94-CC40-4DEA-8D4F-8E6E2DB2CCBB	2023-12-05 13:08:02.3033333	10483.96	A4FC8631-1506-401D-BE16-FC2A36314FA3	InvoiceAdvance	"Wingtip Toys (Ridgemark, CA)"	ICICI	System Generated	2023-12-05 13:08:02.3033333					
2283	D6B7BB91-21BD-4853-B61F-716D853CBFE7	2023-12-05 18:03:02.6300000	9573.88	32E30566-5981-48FB-8C15-F6C6EF68A88C	InvoiceBalancePayment	Philip Walker	SBI	System Generated	2023-12-05 18:03:02.6300000					
2284	F844F14C-7692-4380-93BC-31FA49242489	2023-12-05 22:25:02.6366667	5727.68	BBDAB918-86D8-43B3-8E4D-83588ED08653	InvoiceBalancePayment	Baalaamjali Devulapalli	ICICI	System Generated	2023-12-05 22:25:02.6366667					
2285	D7ED07A1-5358-407D-A70C-AE77BA34B651	2023-12-06 19:09:01.4033333	13182.11	9A681A54-0329-44A7-B579-075AEE5BF152	ShipmentAdvance	BDD-0066	UPI	System Generated	2023-12-06 19:09:01.4033333					
2286	0DC108AE-4943-47BC-8B3D-7248D2908E19	2023-12-06 15:11:01.4066667	8880.92	14724206-9C30-4016-B720-109FCB181457	ShipmentAdvance	ECE-0051	PNB	System Generated	2023-12-06 15:11:01.4066667					
2287	C6375099-F695-47A1-B547-23E47994E32E	2023-12-06 17:15:01.4066667	7743.32	714D0CA0-249B-4AEB-A15F-13745D3D18FE	ShipmentAdvance	EBE-0090	ICICI	System Generated	2023-12-06 17:15:01.4066667					
2288	95478C1C-C95A-478A-9169-339B8E49F004	2023-12-06 20:50:01.4066667	6039.12	0F57EF83-2E76-4790-ABD3-1BF1578E3A19	ShipmentAdvance	CEE-0055	Cash	System Generated	2023-12-06 20:50:01.4066667					
2289	768C66AE-5FEA-404C-9B57-C62F322EFC53	2023-12-06 18:17:01.4533333	10388.43	9903944F-B486-4004-832C-02AC49379C01	ShipmentBalancePayment	DCB-0071	HDFC	System Generated	2023-12-06 18:17:01.4533333					
2290	432FF912-16F4-44FB-B709-C0C42DD8DDCD	2023-12-06 18:24:01.4900000	7729.50	2A13CAEC-7C69-469C-9635-82F54315FD23	InvoiceAdvance	Liia Orav	ICICI	System Generated	2023-12-06 18:24:01.4900000					
2291	639BF3D2-757F-4879-9D5E-DCA468530731	2023-12-06 17:54:01.4933333	6610.85	35B45612-2F09-4D67-8CD6-FABFCB14B15F	InvoiceAdvance	"Tailspin Toys (Tumacacori, AZ)"	UPI	System Generated	2023-12-06 17:54:01.4933333					
2292	C4305D7C-10DC-41F9-B42A-52A8DBDCC6F5	2023-12-07 18:10:01.7066667	8671.24	2DDCCA96-3DAD-4116-A00E-27E6F680009A	ShipmentAdvance	ACD-0076	IDFC	System Generated	2023-12-07 18:10:01.7066667					
2293	87D3958C-845E-4189-BF80-D4B3A3B45756	2023-12-07 13:38:01.8100000	10293.59	5C339302-51BD-40A2-83DA-5870EE76267E	InvoiceAdvance	Olafs Rozitis	PNB	System Generated	2023-12-07 13:38:01.8100000					
2294	B28CFCEC-A972-4B0C-B95B-8609A3E205BE	2023-12-07 17:06:01.8100000	10674.04	F49C9015-49F5-449D-9A05-B15C2C49CA07	InvoiceAdvance	Bhagavati Vinjamuri	Cash	System Generated	2023-12-07 17:06:01.8100000					
2295	55DC9868-AE97-4C9F-ACA4-51783619E0AF	2023-12-07 17:19:01.8100000	6777.94	14478616-3934-4E73-A398-C775EC90D2B7	InvoiceAdvance	Seo-yun Paik	Axis	System Generated	2023-12-07 17:19:01.8100000					
2296	A0C81163-EBE3-443E-BE4D-F44186E17D98	2023-12-07 16:57:01.9366667	6215.20	4A54912B-66CC-474A-987A-4FD12E88CF2A	InvoiceBalancePayment	"Tailspin Toys (La Cueva, NM)"	HDFC	System Generated	2023-12-07 16:57:01.9366667					
2297	CD9A0240-A347-4D81-BF93-74AFD78152FF	2023-12-07 13:19:01.9400000	4351.75	12835B06-018C-4D5F-8DBC-6F8C63DB1972	InvoiceBalancePayment	Ivan Sepulveda	ICICI	System Generated	2023-12-07 13:19:01.9400000					
2298	DB93C774-F6F8-4E85-8C9F-7F64F36573A6	2023-12-08 17:02:01.1133333	6493.15	A6E88A23-8DA5-464C-B663-04C843CE3778	ShipmentAdvance	CDE-0010	Cash	System Generated	2023-12-08 17:02:01.1133333					
2299	CD71110C-433A-4CDC-9F9E-45E9D3F0819C	2023-12-08 21:09:01.2500000	9922.07	AA6A66A3-B160-49C6-8F86-09F83F1ABE21	ShipmentBalancePayment	EBC-0084	Axis	System Generated	2023-12-08 21:09:01.2500000					
2300	8BD8023D-4C26-4DFD-A977-E0F8F0689AE0	2023-12-08 17:25:01.2533333	10164.37	A00A2AC7-A33B-444D-9D6C-0B8416551A52	ShipmentBalancePayment	EBA-0020	Axis	System Generated	2023-12-08 17:25:01.2533333					
2301	B93F5D09-911F-4C71-B150-40F9C3C0D9FA	2023-12-08 17:43:01.2566667	6335.44	714D0CA0-249B-4AEB-A15F-13745D3D18FE	ShipmentBalancePayment	EBE-0090	SBI	System Generated	2023-12-08 17:43:01.2566667					
2302	A7CC2F98-38E3-4C17-BDCA-E6E2D078C187	2023-12-08 13:17:01.2600000	9031.44	002BB7B9-ACE5-4AA6-B544-2D4CC0011F96	ShipmentBalancePayment	EDA-0005	Cash	System Generated	2023-12-08 13:17:01.2600000					
2303	61072C2E-86D9-4F80-BAC9-286E7AB885FB	2023-12-08 14:32:01.3333333	13929.27	2894F6C8-0251-492E-B6BD-7D4E45A62F35	InvoiceAdvance	Risto Valbe	Paytm	System Generated	2023-12-08 14:32:01.3333333					
2304	0ACF00A0-F539-45BA-8BB9-CD217042E44A	2023-12-08 19:00:01.5000000	8577.78	A4FC8631-1506-401D-BE16-FC2A36314FA3	InvoiceBalancePayment	"Wingtip Toys (Ridgemark, CA)"	SBI	System Generated	2023-12-08 19:00:01.5000000					
2305	09DC5CF7-C589-4BDD-86FC-736E7B5052EA	2023-12-08 20:13:01.5033333	11563.55	F49C9015-49F5-449D-9A05-B15C2C49CA07	InvoiceBalancePayment	Bhagavati Vinjamuri	UPI	System Generated	2023-12-08 20:13:01.5033333					
2306	BE56E2CE-2266-4D81-9144-6AE26ACE1BE1	2023-12-09 20:30:42.7333333	10675.84	130CD995-0DD8-43FE-B879-094AB7540DB9	ShipmentAdvance	DBD-0019	Paytm	System Generated	2023-12-09 20:30:42.7333333					
2307	DD0641B8-B935-4F22-812B-DD6A48A97F0D	2023-12-09 21:42:42.7400000	14117.04	1F812715-8245-4525-B927-094C77DC2E28	ShipmentAdvance	EAA-0091	Paytm	System Generated	2023-12-09 21:42:42.7400000					
2308	A93C19C2-8062-4A09-BD2A-C1BC28475031	2023-12-09 16:59:42.7400000	5455.73	DDBE2D18-81BE-438E-B439-1829FE3BA555	ShipmentAdvance	CAA-0037	PNB	System Generated	2023-12-09 16:59:42.7400000					
2309	94ED70EB-FD4E-44B4-AA61-DE58B888FE43	2023-12-09 15:48:42.7400000	8930.52	0836C74C-89C7-4A8F-8D11-1BBBBBB81334	ShipmentAdvance	EBB-0007	UPI	System Generated	2023-12-09 15:48:42.7400000					
2310	602E39CE-BF6A-4769-8FD8-D0AA14BD593E	2023-12-09 20:32:42.9600000	7409.61	7920FFF3-2ACB-4488-86CF-2DC5377C6AFE	ShipmentBalancePayment	BED-0057	IDFC	System Generated	2023-12-09 20:32:42.9600000					
2311	B76B6CF2-0B2A-4316-A72B-A1A5DDCFD1B0	2023-12-09 19:43:42.9700000	5239.81	3664BB32-9306-4CE3-8A6B-2DC744C48095	ShipmentBalancePayment	DEB-0058	SBI	System Generated	2023-12-09 19:43:42.9700000					
2312	2F95BF34-6F43-43EA-9386-06D4F4BB670B	2023-12-09 20:40:42.9766667	6784.85	75667D4F-B0E7-4536-B2E3-2E0031B1678D	ShipmentBalancePayment	CDE-0094	HDFC	System Generated	2023-12-09 20:40:42.9766667					
2313	CA54C260-60A6-4670-A40D-2CC18FEDCFA6	2023-12-09 19:12:43.1033333	14033.60	D307BB39-5271-44ED-A2FA-6FBD04039085	InvoiceAdvance	"Tailspin Toys (Manchester Center, VT)"	Paytm	System Generated	2023-12-09 19:12:43.1033333					
2314	B27381BF-C931-4BBA-89DE-48AF49ABA9C9	2023-12-09 17:13:43.1066667	8102.91	B8A96342-3259-48AF-AAB0-A933A19B5D1C	InvoiceAdvance	"Tailspin Toys (Sylvanite, MT)"	Axis	System Generated	2023-12-09 17:13:43.1066667					
2315	60AACA16-E4E8-4C96-A3B9-8531B7080F62	2023-12-09 20:37:43.1100000	9103.16	A212BF3B-099A-4D39-8CE4-DD7862F6A1BD	InvoiceAdvance	"Wingtip Toys (Helotes, TX)"	ICICI	System Generated	2023-12-09 20:37:43.1100000					
2316	C5F8DD1B-2D90-4997-9EAA-2D1021ADD68D	2023-12-09 18:04:43.1100000	10704.20	3CC22492-C3AF-4125-8290-926F6C6B6C1F	InvoiceAdvance	"Wingtip Toys (Truscott, TX)"	PNB	System Generated	2023-12-09 18:04:43.1100000					
2317	9516EABB-4B1F-44C9-B0AD-33C3546E0193	2023-12-09 20:49:42.3333333	3580.45	DD8BE642-1DA7-45C4-A0BD-42C021181404	InvoiceBalancePayment	"Tailspin Toys (Hanoverton, OH)"	HDFC	System Generated	2023-12-09 20:49:42.3333333					
2318	169E1F5E-D5FB-48B2-97E0-09783E68AE25	2023-12-09 22:37:42.3466667	4933.13	2201D1ED-27E7-4BF3-AE2B-6F6E17FF1DE9	InvoiceBalancePayment	"Tailspin Toys (San Acacia, NM)"	Axis	System Generated	2023-12-09 22:37:42.3466667					
2319	F2E1366A-3A46-4FDA-9806-D7A79AEBE2D4	2023-12-11 16:51:02.3700000	6961.26	BD099AFE-6697-4839-8F45-03161D3157D4	ShipmentBalancePayment	BEA-0045	PNB	System Generated	2023-12-11 16:51:02.3700000					
2320	23D1FF05-A73F-4D24-849A-46A547B8BBBD	2023-12-11 17:34:02.4100000	8569.55	100ADEEE-08EE-461F-BF64-AEEC2A8F0B27	InvoiceAdvance	"Tailspin Toys (Wilkes-Barre, PA)"	IDFC	System Generated	2023-12-11 17:34:02.4100000					
2321	F2336DB5-432F-4DA5-8ABF-D62581729CF3	2023-12-11 21:27:02.4100000	6514.27	A04F1100-C5A7-484B-A2AB-B175243EDEF5	InvoiceAdvance	Alinne Matos	HDFC	System Generated	2023-12-11 21:27:02.4100000					
2322	701431B2-8D83-4669-A52A-F6ABA6611903	2023-12-11 14:14:02.4100000	7115.47	89F5F064-2B11-4148-99AD-D6F2B5A06D4F	InvoiceAdvance	Ana Florea	Cash	System Generated	2023-12-11 14:14:02.4100000					
2323	E00AAB99-F47C-429F-BE30-3A13FA85091D	2023-12-11 22:56:02.5900000	12221.02	0DA9D329-84F1-4F4D-BE3A-D5233C679BBD	InvoiceBalancePayment	Cong Hoa	HDFC	System Generated	2023-12-11 22:56:02.5900000					
2324	C3B71EC0-2F5E-4A31-B4E8-BDF5CAB44581	2023-12-11 20:45:02.5966667	10293.60	5C339302-51BD-40A2-83DA-5870EE76267E	InvoiceBalancePayment	Olafs Rozitis	UPI	System Generated	2023-12-11 20:45:02.5966667					
2325	4D4E92A5-71EE-4E9C-945B-C78164F44426	2023-12-12 14:05:01.7300000	10537.38	66FA5B7C-CD77-477F-957C-0429521DB54F	ShipmentAdvance	BAE-0014	PNB	System Generated	2023-12-12 14:05:01.7300000					
2326	B21F7ACE-4ADC-441D-9434-5B75B784329E	2023-12-12 14:40:01.7333333	7930.55	FC419F4F-AF2E-484C-B202-192A0A80F83C	ShipmentAdvance	AED-0065	ICICI	System Generated	2023-12-12 14:40:01.7333333					
2327	0A6D7D30-8306-4C81-9D02-4FCDFF952644	2023-12-12 22:03:01.7366667	6405.05	76EBCBA7-D648-419A-AF2F-1BD7B803CAD4	ShipmentAdvance	EEB-0086	PNB	System Generated	2023-12-12 22:03:01.7366667					
2328	2D75D414-9E00-4EED-81FF-48824C9FDDC5	2023-12-12 15:03:01.7366667	12782.21	CCAAA1FC-F1CA-4FF8-8E77-235D92BE6CA7	ShipmentAdvance	CEA-0098	IDFC	System Generated	2023-12-12 15:03:01.7366667					
2329	DF1654B9-236F-48F3-A4BA-42ADEC8866B5	2023-12-12 19:49:01.8233333	3083.81	BE2246FD-377C-43BF-AB9E-05855F9B605B	ShipmentBalancePayment	EEC-0042	SBI	System Generated	2023-12-12 19:49:01.8233333					
2330	D0C01D95-D303-4D52-AA44-0FB414EFDE63	2023-12-12 20:36:01.8266667	5487.25	3F027A58-732D-48C6-B215-058B3E2BC2BD	ShipmentBalancePayment	CAC-0057	IDFC	System Generated	2023-12-12 20:36:01.8266667					
2331	49B610F6-5335-4AD6-A7DA-3D63EBFA0101	2023-12-12 20:20:01.8300000	9545.66	9A681A54-0329-44A7-B579-075AEE5BF152	ShipmentBalancePayment	BDD-0066	SBI	System Generated	2023-12-12 20:20:01.8300000					
2332	52193423-EBF4-4006-AAF5-A938CD335C47	2023-12-12 21:14:01.8333333	2668.96	130CD995-0DD8-43FE-B879-094AB7540DB9	ShipmentBalancePayment	DBD-0019	PNB	System Generated	2023-12-12 21:14:01.8333333					
2333	743B99AE-E497-4209-B2EE-74FE86EFF502	2023-12-12 13:06:01.8733333	10539.24	A9BA7EC3-D5EC-440C-9155-B7249C2E9BC4	InvoiceAdvance	Kanchana Dutta	Cash	System Generated	2023-12-12 13:06:01.8733333					
2334	F8BB4C26-5249-40CE-9788-C9B7C3094302	2023-12-12 22:21:01.8733333	10656.54	6BE224E0-62EE-46E2-BE01-9C38C52F37DE	InvoiceAdvance	Chandrashekhar Dasgupta	Paytm	System Generated	2023-12-12 22:21:01.8733333					
2335	1E423A39-A181-4117-9ABE-1141B717E99B	2023-12-12 15:57:01.8766667	5961.94	0FCE75A4-96E1-4DAE-8748-253FA20901AC	InvoiceAdvance	"Tailspin Toys (Tresckow, PA)"	PNB	System Generated	2023-12-12 15:57:01.8766667					
2336	356736C0-EAEF-44E8-B41D-682ED0F1E456	2023-12-12 14:59:01.8766667	8392.03	4D75A624-5C4A-41C2-93A1-9884DFA22F80	InvoiceAdvance	Riccardo Esposito	ICICI	System Generated	2023-12-12 14:59:01.8766667					
2337	76499A2F-A782-4B92-809F-CC6BDD1AB448	2023-12-12 14:19:02.0333333	3508.40	D307BB39-5271-44ED-A2FA-6FBD04039085	InvoiceBalancePayment	"Tailspin Toys (Manchester Center, VT)"	IDFC	System Generated	2023-12-12 14:19:02.0333333					
2338	C00C768A-68DA-4BDA-BF61-A127409B65E1	2023-12-12 16:14:02.0400000	6324.13	2A13CAEC-7C69-469C-9635-82F54315FD23	InvoiceBalancePayment	Liia Orav	Paytm	System Generated	2023-12-12 16:14:02.0400000					
2339	CCE3B522-B6B0-4F99-AC7D-41D095731CC0	2023-12-12 17:47:02.0433333	4787.17	35B45612-2F09-4D67-8CD6-FABFCB14B15F	InvoiceBalancePayment	"Tailspin Toys (Tumacacori, AZ)"	Cash	System Generated	2023-12-12 17:47:02.0433333					
2340	C6FABF56-2F70-4351-B653-91417751C572	2023-12-12 15:43:02.0466667	3491.66	14478616-3934-4E73-A398-C775EC90D2B7	InvoiceBalancePayment	Seo-yun Paik	IDFC	System Generated	2023-12-12 15:43:02.0466667					
2341	6421547F-C9DB-48E2-A501-5BFC012B7B76	2023-12-13 14:57:01.3600000	7782.04	D22F31EF-F4B1-4723-A2F4-24FDCC90DE0A	ShipmentAdvance	AEC-0045	Cash	System Generated	2023-12-13 14:57:01.3600000					
2342	0F3B717B-5A17-4F9E-907E-04D5616814D9	2023-12-13 19:32:01.3633333	13710.44	4EF767A2-3DF0-46AB-B61D-25F42D735EB1	ShipmentAdvance	EBE-0085	Axis	System Generated	2023-12-13 19:32:01.3633333					
2343	56CE26FD-4A80-4655-ADBA-21F5A548651A	2023-12-13 19:12:01.3666667	10219.38	19BAB44D-5428-4CA2-AF6E-27CCFC7F86A3	ShipmentAdvance	BBD-0061	Paytm	System Generated	2023-12-13 19:12:01.3666667					
2344	94AC4E93-71D0-4079-AB9E-9A51CB95BC9F	2023-12-13 17:22:01.5066667	6159.60	470DEA32-758B-4A1E-86AB-4A89F296174F	InvoiceAdvance	Svetlana Todorovic	ICICI	System Generated	2023-12-13 17:22:01.5066667					
2345	A8173B4A-0911-47CA-949A-1E82BE1AB512	2023-12-13 16:16:01.5066667	17597.37	9CCE4BE5-27DB-44DF-949D-F82B6418E24C	InvoiceAdvance	Melani Ravlen	IDFC	System Generated	2023-12-13 16:16:01.5066667					
2346	E6C05840-11CB-4A04-A864-B27EC5C79EB6	2023-12-13 20:17:01.5066667	8671.68	80A6FC32-B132-413B-B64F-3B23552C857F	InvoiceAdvance	Liidia Lepp	HDFC	System Generated	2023-12-13 20:17:01.5066667					
2347	70B4EFD6-5796-4C2C-9DAC-D645837FA535	2023-12-13 19:26:01.5100000	9397.87	2FB90773-C81D-4352-9BA0-86C52A05D7BB	InvoiceAdvance	"Wingtip Toys (Necedah, WI)"	HDFC	System Generated	2023-12-13 19:26:01.5100000					
2348	BCAE3829-B372-469A-AB01-B490A86A1359	2023-12-14 17:17:02.2933333	8621.99	6B8D22FF-C5B9-4E3B-9E86-0C9551DD52E6	ShipmentAdvance	DAB-0065	ICICI	System Generated	2023-12-14 17:17:02.2933333					
2349	7F23DB82-6533-4F87-8723-3269EAFBACA2	2023-12-14 18:01:02.3666667	8880.93	14724206-9C30-4016-B720-109FCB181457	ShipmentBalancePayment	ECE-0051	ICICI	System Generated	2023-12-14 18:01:02.3666667					
2350	5CA69197-9863-4E73-A2A1-34F1C4E8D9A3	2023-12-14 15:36:02.3700000	6909.68	0705C06C-E062-4DB1-9F41-1DF2873A9774	ShipmentBalancePayment	EBC-0096	HDFC	System Generated	2023-12-14 15:36:02.3700000					
2351	79B577A1-8C6F-4C99-BCAA-8C519118DD63	2023-12-14 13:03:02.4233333	14186.02	06D15597-E7B0-40E1-B4EC-B002AEDF2722	InvoiceAdvance	"Wingtip Toys (Palmas del Mar, PR)"	Axis	System Generated	2023-12-14 13:03:02.4233333					
2352	72A6E750-BC2F-41E2-993F-C62FE8A56CD3	2023-12-14 19:34:02.4266667	4838.97	3858CB64-D624-42B7-940A-373491E67581	InvoiceAdvance	Emilie Hrdlickova	Cash	System Generated	2023-12-14 19:34:02.4266667					
2353	2E06E23B-1B6A-4785-A71C-0B14B516CFDF	2023-12-14 21:36:02.4266667	11256.75	DF9AD589-3071-460E-AA5F-05E6B19B2F11	InvoiceAdvance	Dipti Shah	UPI	System Generated	2023-12-14 21:36:02.4266667					
2354	A7FD9038-0BB7-4B9B-9CD7-FFBD3C576A8F	2023-12-14 17:14:02.6000000	3482.32	2894F6C8-0251-492E-B6BD-7D4E45A62F35	InvoiceBalancePayment	Risto Valbe	Cash	System Generated	2023-12-14 17:14:02.6000000					
2355	866D8C4F-E8AD-42B6-B490-1BB010D5286A	2023-12-14 17:34:02.6033333	4453.67	F1B4B58E-87A2-41D4-B088-B17E13181D46	InvoiceBalancePayment	"Wingtip Toys (Liberty Grove, MD)"	Axis	System Generated	2023-12-14 17:34:02.6033333					
2356	C26AA365-169F-4F74-A03F-5EE4C5446BB5	2023-12-14 13:33:02.6066667	3494.00	5AD0BD99-D92D-4044-83AC-C02230AA3E71	InvoiceBalancePayment	Jai Lamble	PNB	System Generated	2023-12-14 13:33:02.6066667					
2357	ABE2AA5D-0111-41F3-B15E-36F98AED8948	2023-12-15 18:27:02.2066667	17971.65	C3FA2E2D-BEF0-492B-9BFD-19FB19AB76D6	ShipmentAdvance	BED-0088	Paytm	System Generated	2023-12-15 18:27:02.2066667					
2358	3C44C4D3-E6BF-4B6F-81FC-79C9B50B3E34	2023-12-15 22:21:02.2100000	19327.02	B318E36C-CEF8-4C04-9F64-211928DB4D22	ShipmentAdvance	CBA-0062	Paytm	System Generated	2023-12-15 22:21:02.2100000					
2359	19E6D687-E717-4E72-B90D-A59D44B3B6FC	2023-12-15 20:05:02.2100000	12223.58	6555B5C6-750A-4A5E-A1B0-2990EBA97DC2	ShipmentAdvance	CAE-0012	PNB	System Generated	2023-12-15 20:05:02.2100000					
2360	FABD9DFF-5764-4832-84DC-83B0D343E64F	2023-12-15 15:22:02.3566667	15366.37	90306FB4-B667-4F2E-9918-3350BBA32331	InvoiceAdvance	"Wingtip Toys (Bell Acres, PA)"	Paytm	System Generated	2023-12-15 15:22:02.3566667					
2361	6D7E5168-33E0-4C93-AA80-992491E7665A	2023-12-15 15:28:02.3566667	8533.55	7D5A9FD4-58F4-4E72-8A71-F37F2176FF75	InvoiceAdvance	Richard Zahradnicek	HDFC	System Generated	2023-12-15 15:28:02.3566667					
2362	F2D60A8A-14DF-4CD3-BE07-DAD563BB4DDD	2023-12-15 21:49:02.3600000	8865.95	DEF74FCB-928C-4F20-AA3F-57D5B80F7B53	InvoiceAdvance	"Wingtip Toys (White Church, MO)"	Paytm	System Generated	2023-12-15 21:49:02.3600000					
2363	064299E4-873F-42AF-822B-C8A8F3E6BC2C	2023-12-15 21:48:02.3600000	10699.76	F2797274-51AB-4914-946C-861CB12974FA	InvoiceAdvance	Raghu Sandhu	PNB	System Generated	2023-12-15 21:48:02.3600000					
2364	280636CA-CD19-40CB-830F-7BC4F69E504B	2023-12-15 17:33:02.5100000	2856.51	100ADEEE-08EE-461F-BF64-AEEC2A8F0B27	InvoiceBalancePayment	"Tailspin Toys (Wilkes-Barre, PA)"	SBI	System Generated	2023-12-15 17:33:02.5100000					
2365	B99999C5-196D-44C4-BD03-74A8B38FEA8A	2023-12-15 18:43:02.5133333	8735.11	AD35481B-E8EE-48A3-91F8-80BED8292A86	InvoiceBalancePayment	"Wingtip Toys (Obetz, OH)"	UPI	System Generated	2023-12-15 18:43:02.5133333					
2366	523CCA20-55A9-4BA9-8DC9-245C8AE0267B	2023-12-15 18:16:02.5133333	4545.32	4D0F9A31-E7C8-46C5-AE3D-EC3EA36092FC	InvoiceBalancePayment	"Tailspin Toys (Hodgdon, ME)"	Paytm	System Generated	2023-12-15 18:16:02.5133333					
2367	1A28BF46-C604-45F6-B549-4E2949ACFAFE	2023-12-18 17:33:01.9133333	9029.79	C7023BDA-599D-48DF-BE9D-125C165C626F	ShipmentAdvance	EBC-0088	HDFC	System Generated	2023-12-18 17:33:01.9133333					
2368	D85CE873-1328-4571-B2B7-25580F2337A4	2023-12-18 17:07:01.9166667	10130.08	03B668EA-7330-4C0A-8AB1-2C3D21A634AF	ShipmentAdvance	BED-0053	PNB	System Generated	2023-12-18 17:07:01.9166667					
2369	14929F35-F524-4A2A-BFF6-0A8EE03A6CC0	2023-12-18 20:32:01.9166667	11183.61	8C0286CF-482E-41DA-8EEA-2CA1A9FB2D49	ShipmentAdvance	CDA-0086	SBI	System Generated	2023-12-18 20:32:01.9166667					
2370	FFF15F62-2474-4565-A364-B0BBEB40C272	2023-12-18 17:45:01.9800000	10537.37	66FA5B7C-CD77-477F-957C-0429521DB54F	ShipmentBalancePayment	BAE-0014	Cash	System Generated	2023-12-18 17:45:01.9800000					
2371	462FFCFB-5088-44A3-B55C-4C459F3C8646	2023-12-18 19:26:01.9800000	7034.25	A6E88A23-8DA5-464C-B663-04C843CE3778	ShipmentBalancePayment	CDE-0010	SBI	System Generated	2023-12-18 19:26:01.9800000					
2372	E4CFE18C-8885-4140-9E6E-7AFD0378A4DE	2023-12-18 21:57:01.9833333	3529.26	1F812715-8245-4525-B927-094C77DC2E28	ShipmentBalancePayment	EAA-0091	HDFC	System Generated	2023-12-18 21:57:01.9833333					
2373	5C646979-4387-4DC7-876B-F1312CD10D94	2023-12-18 19:54:01.9866667	5455.74	DDBE2D18-81BE-438E-B439-1829FE3BA555	ShipmentBalancePayment	CAA-0037	UPI	System Generated	2023-12-18 19:54:01.9866667					
2374	8E390061-D84C-4B1A-ABF3-01ECE99EC7AB	2023-12-18 16:01:02.0233333	9965.97	DC4F020B-7E5B-451A-BCAF-02BE8FC5FD7F	InvoiceAdvance	"Wingtip Toys (Lynne, FL)"	UPI	System Generated	2023-12-18 16:01:02.0233333					
2375	A08DA49F-CC5B-4ABE-B879-88A646D28F59	2023-12-18 15:40:02.0233333	8769.80	810B7BAC-5765-4880-B273-38EE898829C6	InvoiceAdvance	Nhung Ton	SBI	System Generated	2023-12-18 15:40:02.0233333					
2376	6A59F26A-4650-47BB-891F-5491BEE58CBC	2023-12-18 15:59:02.0233333	9113.52	270C01A5-DDC1-4B5F-AF15-E83BC78F5011	InvoiceAdvance	Dinh Mai	PNB	System Generated	2023-12-18 15:59:02.0233333					
2377	BBF9C41D-B9DD-4AAC-8432-FF1343FCC2D0	2023-12-19 13:22:01.3833333	6488.63	FC419F4F-AF2E-484C-B202-192A0A80F83C	ShipmentBalancePayment	AED-0065	IDFC	System Generated	2023-12-19 13:22:01.3833333					
2378	A0B79953-E47C-4BFD-9B45-5D477D12B2ED	2023-12-19 15:47:01.3900000	6466.93	0836C74C-89C7-4A8F-8D11-1BBBBBB81334	ShipmentBalancePayment	EBB-0007	IDFC	System Generated	2023-12-19 15:47:01.3900000					
2379	1CA9B7C1-CB98-4ABA-896F-A9E45FBCFFD3	2023-12-19 18:48:01.3900000	6405.04	76EBCBA7-D648-419A-AF2F-1BD7B803CAD4	ShipmentBalancePayment	EEB-0086	ICICI	System Generated	2023-12-19 18:48:01.3900000					
2380	06C55FBB-92B4-42F3-9CD7-EB1F988D6AFF	2023-12-19 18:02:01.4366667	13332.58	0B31FA94-482D-4A91-9356-B2E61C3B471D	InvoiceAdvance	"Wingtip Toys (Mendoza, TX)"	IDFC	System Generated	2023-12-19 18:02:01.4366667					
2381	AA63B32E-CD83-41D9-918D-577A9309A578	2023-12-19 22:34:01.5966667	7307.95	06D15597-E7B0-40E1-B4EC-B002AEDF2722	InvoiceBalancePayment	"Wingtip Toys (Palmas del Mar, PR)"	Paytm	System Generated	2023-12-19 22:34:01.5966667					
2382	B0274210-F43C-415B-8768-AA0E2F06F6C3	2023-12-19 18:16:01.6000000	4174.22	B8A96342-3259-48AF-AAB0-A933A19B5D1C	InvoiceBalancePayment	"Tailspin Toys (Sylvanite, MT)"	HDFC	System Generated	2023-12-19 18:16:01.6000000					
