TrNo	TrDate	Amt	Type	Cheque	RefNo	PaymentType	Party	BankName	detail	CreatedBy	CreatedOn
23D1FF05-A73F-4D24-849A-46A547B8BBBD	2023-12-11 17:34:02.4100000	-8569.55	Cr	7074E1D0-14F2-43B4-BA5B-DB7610C704A3	100ADEEE-08EE-461F-BF64-AEEC2A8F0B27	InvoiceAdvance	Learning Ltd.	IDFC	IDFC - 7074E1D0-14F2-43B4-BA5B-DB7610C704A3 - -8569.55	System Generated	2023-12-11 17:34:02.4100000
F2336DB5-432F-4DA5-8ABF-D62581729CF3	2023-12-11 21:27:02.4100000	6514.27	Dr	CD9BEDF8-8E94-43CF-A74B-76BAD46566A3	A04F1100-C5A7-484B-A2AB-B175243EDEF5	InvoiceAdvance	Alinne Matos	HDFC	HDFC - CD9BEDF8-8E94-43CF-A74B-76BAD46566A3 - 6514.27	System Generated	2023-12-11 21:27:02.4100000
F2336DB5-432F-4DA5-8ABF-D62581729CF3	2023-12-11 21:27:02.4100000	-6514.27	Cr	CD9BEDF8-8E94-43CF-A74B-76BAD46566A3	A04F1100-C5A7-484B-A2AB-B175243EDEF5	InvoiceAdvance	Learning Ltd.	HDFC	HDFC - CD9BEDF8-8E94-43CF-A74B-76BAD46566A3 - -6514.27	System Generated	2023-12-11 21:27:02.4100000
701431B2-8D83-4669-A52A-F6ABA6611903	2023-12-11 14:14:02.4100000	7115.47	Dr	NULL	89F5F064-2B11-4148-99AD-D6F2B5A06D4F	InvoiceAdvance	Ana Florea	Cash	Cash -  - 7115.47	System Generated	2023-12-11 14:14:02.4100000
701431B2-8D83-4669-A52A-F6ABA6611903	2023-12-11 14:14:02.4100000	-7115.47	Cr	NULL	89F5F064-2B11-4148-99AD-D6F2B5A06D4F	InvoiceAdvance	Learning Ltd.	Cash	Cash -  - -7115.47	System Generated	2023-12-11 14:14:02.4100000
E00AAB99-F47C-429F-BE30-3A13FA85091D	2023-12-11 22:56:02.5900000	12221.02	Dr	CEE5CF35-F944-48E3-B45F-C0048A44DC93	0DA9D329-84F1-4F4D-BE3A-D5233C679BBD	InvoiceBalancePayment	Cong Hoa	HDFC	HDFC - CEE5CF35-F944-48E3-B45F-C0048A44DC93 - 12221.02	System Generated	2023-12-11 22:56:02.5900000
E00AAB99-F47C-429F-BE30-3A13FA85091D	2023-12-11 22:56:02.5900000	-12221.02	Cr	CEE5CF35-F944-48E3-B45F-C0048A44DC93	0DA9D329-84F1-4F4D-BE3A-D5233C679BBD	InvoiceBalancePayment	Learning Ltd.	HDFC	HDFC - CEE5CF35-F944-48E3-B45F-C0048A44DC93 - -12221.02	System Generated	2023-12-11 22:56:02.5900000
C3B71EC0-2F5E-4A31-B4E8-BDF5CAB44581	2023-12-11 20:45:02.5966667	10293.60	Dr	NULL	5C339302-51BD-40A2-83DA-5870EE76267E	InvoiceBalancePayment	Olafs Rozitis	UPI	UPI -  - 10293.60	System Generated	2023-12-11 20:45:02.5966667
C3B71EC0-2F5E-4A31-B4E8-BDF5CAB44581	2023-12-11 20:45:02.5966667	-10293.60	Cr	NULL	5C339302-51BD-40A2-83DA-5870EE76267E	InvoiceBalancePayment	Learning Ltd.	UPI	UPI -  - -10293.60	System Generated	2023-12-11 20:45:02.5966667
4D4E92A5-71EE-4E9C-945B-C78164F44426	2023-12-12 14:05:01.7300000	-10537.38	Cr	C31C0FBE-4D46-4FDA-A1FA-6F94ABF73308	66FA5B7C-CD77-477F-957C-0429521DB54F	ShipmentAdvance	BAE-0014	PNB	PNB - C31C0FBE-4D46-4FDA-A1FA-6F94ABF73308 - -10537.38	System Generated	2023-12-12 14:05:01.7300000
4D4E92A5-71EE-4E9C-945B-C78164F44426	2023-12-12 14:05:01.7300000	10537.38	Dr	C31C0FBE-4D46-4FDA-A1FA-6F94ABF73308	66FA5B7C-CD77-477F-957C-0429521DB54F	ShipmentAdvance	Learning Ltd.	PNB	PNB - C31C0FBE-4D46-4FDA-A1FA-6F94ABF73308 - 10537.38	System Generated	2023-12-12 14:05:01.7300000
B21F7ACE-4ADC-441D-9434-5B75B784329E	2023-12-12 14:40:01.7333333	-7930.55	Cr	A95A42EC-61E9-468F-932A-CF40BF88D994	FC419F4F-AF2E-484C-B202-192A0A80F83C	ShipmentAdvance	AED-0065	ICICI	ICICI - A95A42EC-61E9-468F-932A-CF40BF88D994 - -7930.55	System Generated	2023-12-12 14:40:01.7333333
B21F7ACE-4ADC-441D-9434-5B75B784329E	2023-12-12 14:40:01.7333333	7930.55	Dr	A95A42EC-61E9-468F-932A-CF40BF88D994	FC419F4F-AF2E-484C-B202-192A0A80F83C	ShipmentAdvance	Learning Ltd.	ICICI	ICICI - A95A42EC-61E9-468F-932A-CF40BF88D994 - 7930.55	System Generated	2023-12-12 14:40:01.7333333
0A6D7D30-8306-4C81-9D02-4FCDFF952644	2023-12-12 22:03:01.7366667	-6405.05	Cr	5B0F30B7-0A44-40F6-BE66-8539D6FDE8E5	76EBCBA7-D648-419A-AF2F-1BD7B803CAD4	ShipmentAdvance	EEB-0086	PNB	PNB - 5B0F30B7-0A44-40F6-BE66-8539D6FDE8E5 - -6405.05	System Generated	2023-12-12 22:03:01.7366667
0A6D7D30-8306-4C81-9D02-4FCDFF952644	2023-12-12 22:03:01.7366667	6405.05	Dr	5B0F30B7-0A44-40F6-BE66-8539D6FDE8E5	76EBCBA7-D648-419A-AF2F-1BD7B803CAD4	ShipmentAdvance	Learning Ltd.	PNB	PNB - 5B0F30B7-0A44-40F6-BE66-8539D6FDE8E5 - 6405.05	System Generated	2023-12-12 22:03:01.7366667
2D75D414-9E00-4EED-81FF-48824C9FDDC5	2023-12-12 15:03:01.7366667	-12782.21	Cr	498C4677-9AC5-4755-A5AB-AE6B9BC8FF19	CCAAA1FC-F1CA-4FF8-8E77-235D92BE6CA7	ShipmentAdvance	CEA-0098	IDFC	IDFC - 498C4677-9AC5-4755-A5AB-AE6B9BC8FF19 - -12782.21	System Generated	2023-12-12 15:03:01.7366667
2D75D414-9E00-4EED-81FF-48824C9FDDC5	2023-12-12 15:03:01.7366667	12782.21	Dr	498C4677-9AC5-4755-A5AB-AE6B9BC8FF19	CCAAA1FC-F1CA-4FF8-8E77-235D92BE6CA7	ShipmentAdvance	Learning Ltd.	IDFC	IDFC - 498C4677-9AC5-4755-A5AB-AE6B9BC8FF19 - 12782.21	System Generated	2023-12-12 15:03:01.7366667
DF1654B9-236F-48F3-A4BA-42ADEC8866B5	2023-12-12 19:49:01.8233333	-3083.81	Cr	B9450C1A-6F82-4804-A767-8141B8B4B70B	BE2246FD-377C-43BF-AB9E-05855F9B605B	ShipmentBalancePayment	EEC-0042	SBI	SBI - B9450C1A-6F82-4804-A767-8141B8B4B70B - -3083.81	System Generated	2023-12-12 19:49:01.8233333
DF1654B9-236F-48F3-A4BA-42ADEC8866B5	2023-12-12 19:49:01.8233333	3083.81	Dr	B9450C1A-6F82-4804-A767-8141B8B4B70B	BE2246FD-377C-43BF-AB9E-05855F9B605B	ShipmentBalancePayment	Learning Ltd.	SBI	SBI - B9450C1A-6F82-4804-A767-8141B8B4B70B - 3083.81	System Generated	2023-12-12 19:49:01.8233333
D0C01D95-D303-4D52-AA44-0FB414EFDE63	2023-12-12 20:36:01.8266667	-5487.25	Cr	C5B1772F-1294-4257-9A5F-651B412D6FA9	3F027A58-732D-48C6-B215-058B3E2BC2BD	ShipmentBalancePayment	CAC-0057	IDFC	IDFC - C5B1772F-1294-4257-9A5F-651B412D6FA9 - -5487.25	System Generated	2023-12-12 20:36:01.8266667
D0C01D95-D303-4D52-AA44-0FB414EFDE63	2023-12-12 20:36:01.8266667	5487.25	Dr	C5B1772F-1294-4257-9A5F-651B412D6FA9	3F027A58-732D-48C6-B215-058B3E2BC2BD	ShipmentBalancePayment	Learning Ltd.	IDFC	IDFC - C5B1772F-1294-4257-9A5F-651B412D6FA9 - 5487.25	System Generated	2023-12-12 20:36:01.8266667
49B610F6-5335-4AD6-A7DA-3D63EBFA0101	2023-12-12 20:20:01.8300000	-9545.66	Cr	3AD510FA-4D3E-4B59-8A1F-DC73A4013100	9A681A54-0329-44A7-B579-075AEE5BF152	ShipmentBalancePayment	BDD-0066	SBI	SBI - 3AD510FA-4D3E-4B59-8A1F-DC73A4013100 - -9545.66	System Generated	2023-12-12 20:20:01.8300000
49B610F6-5335-4AD6-A7DA-3D63EBFA0101	2023-12-12 20:20:01.8300000	9545.66	Dr	3AD510FA-4D3E-4B59-8A1F-DC73A4013100	9A681A54-0329-44A7-B579-075AEE5BF152	ShipmentBalancePayment	Learning Ltd.	SBI	SBI - 3AD510FA-4D3E-4B59-8A1F-DC73A4013100 - 9545.66	System Generated	2023-12-12 20:20:01.8300000
52193423-EBF4-4006-AAF5-A938CD335C47	2023-12-12 21:14:01.8333333	-2668.96	Cr	5184321E-61BD-409B-90A4-65304D898C4C	130CD995-0DD8-43FE-B879-094AB7540DB9	ShipmentBalancePayment	DBD-0019	PNB	PNB - 5184321E-61BD-409B-90A4-65304D898C4C - -2668.96	System Generated	2023-12-12 21:14:01.8333333
52193423-EBF4-4006-AAF5-A938CD335C47	2023-12-12 21:14:01.8333333	2668.96	Dr	5184321E-61BD-409B-90A4-65304D898C4C	130CD995-0DD8-43FE-B879-094AB7540DB9	ShipmentBalancePayment	Learning Ltd.	PNB	PNB - 5184321E-61BD-409B-90A4-65304D898C4C - 2668.96	System Generated	2023-12-12 21:14:01.8333333
743B99AE-E497-4209-B2EE-74FE86EFF502	2023-12-12 13:06:01.8733333	10539.24	Dr	NULL	A9BA7EC3-D5EC-440C-9155-B7249C2E9BC4	InvoiceAdvance	Kanchana Dutta	Cash	Cash -  - 10539.24	System Generated	2023-12-12 13:06:01.8733333
743B99AE-E497-4209-B2EE-74FE86EFF502	2023-12-12 13:06:01.8733333	-10539.24	Cr	NULL	A9BA7EC3-D5EC-440C-9155-B7249C2E9BC4	InvoiceAdvance	Learning Ltd.	Cash	Cash -  - -10539.24	System Generated	2023-12-12 13:06:01.8733333
F8BB4C26-5249-40CE-9788-C9B7C3094302	2023-12-12 22:21:01.8733333	10656.54	Dr	NULL	6BE224E0-62EE-46E2-BE01-9C38C52F37DE	InvoiceAdvance	Chandrashekhar Dasgupta	Paytm	Paytm -  - 10656.54	System Generated	2023-12-12 22:21:01.8733333
F8BB4C26-5249-40CE-9788-C9B7C3094302	2023-12-12 22:21:01.8733333	-10656.54	Cr	NULL	6BE224E0-62EE-46E2-BE01-9C38C52F37DE	InvoiceAdvance	Learning Ltd.	Paytm	Paytm -  - -10656.54	System Generated	2023-12-12 22:21:01.8733333
1E423A39-A181-4117-9ABE-1141B717E99B	2023-12-12 15:57:01.8766667	5961.94	Dr	06D4062C-961E-4873-8C2A-19B83B991796	0FCE75A4-96E1-4DAE-8748-253FA20901AC	InvoiceAdvance	"Tailspin Toys (Tresckow, PA)"	PNB	PNB - 06D4062C-961E-4873-8C2A-19B83B991796 - 5961.94	System Generated	2023-12-12 15:57:01.8766667
1E423A39-A181-4117-9ABE-1141B717E99B	2023-12-12 15:57:01.8766667	-5961.94	Cr	06D4062C-961E-4873-8C2A-19B83B991796	0FCE75A4-96E1-4DAE-8748-253FA20901AC	InvoiceAdvance	Learning Ltd.	PNB	PNB - 06D4062C-961E-4873-8C2A-19B83B991796 - -5961.94	System Generated	2023-12-12 15:57:01.8766667
356736C0-EAEF-44E8-B41D-682ED0F1E456	2023-12-12 14:59:01.8766667	8392.03	Dr	FACC1B66-0DBD-42F0-9994-DF0E3306A9F5	4D75A624-5C4A-41C2-93A1-9884DFA22F80	InvoiceAdvance	Riccardo Esposito	ICICI	ICICI - FACC1B66-0DBD-42F0-9994-DF0E3306A9F5 - 8392.03	System Generated	2023-12-12 14:59:01.8766667
356736C0-EAEF-44E8-B41D-682ED0F1E456	2023-12-12 14:59:01.8766667	-8392.03	Cr	FACC1B66-0DBD-42F0-9994-DF0E3306A9F5	4D75A624-5C4A-41C2-93A1-9884DFA22F80	InvoiceAdvance	Learning Ltd.	ICICI	ICICI - FACC1B66-0DBD-42F0-9994-DF0E3306A9F5 - -8392.03	System Generated	2023-12-12 14:59:01.8766667
76499A2F-A782-4B92-809F-CC6BDD1AB448	2023-12-12 14:19:02.0333333	3508.40	Dr	D8137DB2-CCA8-45D5-8CA1-C843B65DD943	D307BB39-5271-44ED-A2FA-6FBD04039085	InvoiceBalancePayment	"Tailspin Toys (Manchester Center, VT)"	IDFC	IDFC - D8137DB2-CCA8-45D5-8CA1-C843B65DD943 - 3508.40	System Generated	2023-12-12 14:19:02.0333333
76499A2F-A782-4B92-809F-CC6BDD1AB448	2023-12-12 14:19:02.0333333	-3508.40	Cr	D8137DB2-CCA8-45D5-8CA1-C843B65DD943	D307BB39-5271-44ED-A2FA-6FBD04039085	InvoiceBalancePayment	Learning Ltd.	IDFC	IDFC - D8137DB2-CCA8-45D5-8CA1-C843B65DD943 - -3508.40	System Generated	2023-12-12 14:19:02.0333333
C00C768A-68DA-4BDA-BF61-A127409B65E1	2023-12-12 16:14:02.0400000	6324.13	Dr	NULL	2A13CAEC-7C69-469C-9635-82F54315FD23	InvoiceBalancePayment	Liia Orav	Paytm	Paytm -  - 6324.13	System Generated	2023-12-12 16:14:02.0400000
C00C768A-68DA-4BDA-BF61-A127409B65E1	2023-12-12 16:14:02.0400000	-6324.13	Cr	NULL	2A13CAEC-7C69-469C-9635-82F54315FD23	InvoiceBalancePayment	Learning Ltd.	Paytm	Paytm -  - -6324.13	System Generated	2023-12-12 16:14:02.0400000
CCE3B522-B6B0-4F99-AC7D-41D095731CC0	2023-12-12 17:47:02.0433333	4787.17	Dr	NULL	35B45612-2F09-4D67-8CD6-FABFCB14B15F	InvoiceBalancePayment	"Tailspin Toys (Tumacacori, AZ)"	Cash	Cash -  - 4787.17	System Generated	2023-12-12 17:47:02.0433333
CCE3B522-B6B0-4F99-AC7D-41D095731CC0	2023-12-12 17:47:02.0433333	-4787.17	Cr	NULL	35B45612-2F09-4D67-8CD6-FABFCB14B15F	InvoiceBalancePayment	Learning Ltd.	Cash	Cash -  - -4787.17	System Generated	2023-12-12 17:47:02.0433333
C6FABF56-2F70-4351-B653-91417751C572	2023-12-12 15:43:02.0466667	3491.66	Dr	FF0402B8-5D9C-42A0-B27F-FC5463AB485F	14478616-3934-4E73-A398-C775EC90D2B7	InvoiceBalancePayment	Seo-yun Paik	IDFC	IDFC - FF0402B8-5D9C-42A0-B27F-FC5463AB485F - 3491.66	System Generated	2023-12-12 15:43:02.0466667
C6FABF56-2F70-4351-B653-91417751C572	2023-12-12 15:43:02.0466667	-3491.66	Cr	FF0402B8-5D9C-42A0-B27F-FC5463AB485F	14478616-3934-4E73-A398-C775EC90D2B7	InvoiceBalancePayment	Learning Ltd.	IDFC	IDFC - FF0402B8-5D9C-42A0-B27F-FC5463AB485F - -3491.66	System Generated	2023-12-12 15:43:02.0466667
6421547F-C9DB-48E2-A501-5BFC012B7B76	2023-12-13 14:57:01.3600000	-7782.04	Cr	NULL	D22F31EF-F4B1-4723-A2F4-24FDCC90DE0A	ShipmentAdvance	AEC-0045	Cash	Cash -  - -7782.04	System Generated	2023-12-13 14:57:01.3600000
6421547F-C9DB-48E2-A501-5BFC012B7B76	2023-12-13 14:57:01.3600000	7782.04	Dr	NULL	D22F31EF-F4B1-4723-A2F4-24FDCC90DE0A	ShipmentAdvance	Learning Ltd.	Cash	Cash -  - 7782.04	System Generated	2023-12-13 14:57:01.3600000
0F3B717B-5A17-4F9E-907E-04D5616814D9	2023-12-13 19:32:01.3633333	-13710.44	Cr	AD560927-8A61-4094-9204-737DBC6A79A7	4EF767A2-3DF0-46AB-B61D-25F42D735EB1	ShipmentAdvance	EBE-0085	Axis	Axis - AD560927-8A61-4094-9204-737DBC6A79A7 - -13710.44	System Generated	2023-12-13 19:32:01.3633333
0F3B717B-5A17-4F9E-907E-04D5616814D9	2023-12-13 19:32:01.3633333	13710.44	Dr	AD560927-8A61-4094-9204-737DBC6A79A7	4EF767A2-3DF0-46AB-B61D-25F42D735EB1	ShipmentAdvance	Learning Ltd.	Axis	Axis - AD560927-8A61-4094-9204-737DBC6A79A7 - 13710.44	System Generated	2023-12-13 19:32:01.3633333
56CE26FD-4A80-4655-ADBA-21F5A548651A	2023-12-13 19:12:01.3666667	-10219.38	Cr	NULL	19BAB44D-5428-4CA2-AF6E-27CCFC7F86A3	ShipmentAdvance	BBD-0061	Paytm	Paytm -  - -10219.38	System Generated	2023-12-13 19:12:01.3666667
56CE26FD-4A80-4655-ADBA-21F5A548651A	2023-12-13 19:12:01.3666667	10219.38	Dr	NULL	19BAB44D-5428-4CA2-AF6E-27CCFC7F86A3	ShipmentAdvance	Learning Ltd.	Paytm	Paytm -  - 10219.38	System Generated	2023-12-13 19:12:01.3666667
94AC4E93-71D0-4079-AB9E-9A51CB95BC9F	2023-12-13 17:22:01.5066667	6159.60	Dr	6DA4E8E0-83F2-403E-851E-58BF3809AD62	470DEA32-758B-4A1E-86AB-4A89F296174F	InvoiceAdvance	Svetlana Todorovic	ICICI	ICICI - 6DA4E8E0-83F2-403E-851E-58BF3809AD62 - 6159.60	System Generated	2023-12-13 17:22:01.5066667
94AC4E93-71D0-4079-AB9E-9A51CB95BC9F	2023-12-13 17:22:01.5066667	-6159.60	Cr	6DA4E8E0-83F2-403E-851E-58BF3809AD62	470DEA32-758B-4A1E-86AB-4A89F296174F	InvoiceAdvance	Learning Ltd.	ICICI	ICICI - 6DA4E8E0-83F2-403E-851E-58BF3809AD62 - -6159.60	System Generated	2023-12-13 17:22:01.5066667
A8173B4A-0911-47CA-949A-1E82BE1AB512	2023-12-13 16:16:01.5066667	17597.37	Dr	93F5BD9D-85F2-444C-9BDE-BBD08C76DC18	9CCE4BE5-27DB-44DF-949D-F82B6418E24C	InvoiceAdvance	Melani Ravlen	IDFC	IDFC - 93F5BD9D-85F2-444C-9BDE-BBD08C76DC18 - 17597.37	System Generated	2023-12-13 16:16:01.5066667
A8173B4A-0911-47CA-949A-1E82BE1AB512	2023-12-13 16:16:01.5066667	-17597.37	Cr	93F5BD9D-85F2-444C-9BDE-BBD08C76DC18	9CCE4BE5-27DB-44DF-949D-F82B6418E24C	InvoiceAdvance	Learning Ltd.	IDFC	IDFC - 93F5BD9D-85F2-444C-9BDE-BBD08C76DC18 - -17597.37	System Generated	2023-12-13 16:16:01.5066667
E6C05840-11CB-4A04-A864-B27EC5C79EB6	2023-12-13 20:17:01.5066667	8671.68	Dr	C56B73A2-4FB8-4BB2-9131-99FF93604344	80A6FC32-B132-413B-B64F-3B23552C857F	InvoiceAdvance	Liidia Lepp	HDFC	HDFC - C56B73A2-4FB8-4BB2-9131-99FF93604344 - 8671.68	System Generated	2023-12-13 20:17:01.5066667
E6C05840-11CB-4A04-A864-B27EC5C79EB6	2023-12-13 20:17:01.5066667	-8671.68	Cr	C56B73A2-4FB8-4BB2-9131-99FF93604344	80A6FC32-B132-413B-B64F-3B23552C857F	InvoiceAdvance	Learning Ltd.	HDFC	HDFC - C56B73A2-4FB8-4BB2-9131-99FF93604344 - -8671.68	System Generated	2023-12-13 20:17:01.5066667
70B4EFD6-5796-4C2C-9DAC-D645837FA535	2023-12-13 19:26:01.5100000	9397.87	Dr	11EAA52E-D18D-4C5E-8F6D-D96184680C33	2FB90773-C81D-4352-9BA0-86C52A05D7BB	InvoiceAdvance	"Wingtip Toys (Necedah, WI)"	HDFC	HDFC - 11EAA52E-D18D-4C5E-8F6D-D96184680C33 - 9397.87	System Generated	2023-12-13 19:26:01.5100000
70B4EFD6-5796-4C2C-9DAC-D645837FA535	2023-12-13 19:26:01.5100000	-9397.87	Cr	11EAA52E-D18D-4C5E-8F6D-D96184680C33	2FB90773-C81D-4352-9BA0-86C52A05D7BB	InvoiceAdvance	Learning Ltd.	HDFC	HDFC - 11EAA52E-D18D-4C5E-8F6D-D96184680C33 - -9397.87	System Generated	2023-12-13 19:26:01.5100000
BCAE3829-B372-469A-AB01-B490A86A1359	2023-12-14 17:17:02.2933333	-8621.99	Cr	4DF39812-A0D2-41DF-BC68-A639423F33B3	6B8D22FF-C5B9-4E3B-9E86-0C9551DD52E6	ShipmentAdvance	DAB-0065	ICICI	ICICI - 4DF39812-A0D2-41DF-BC68-A639423F33B3 - -8621.99	System Generated	2023-12-14 17:17:02.2933333
BCAE3829-B372-469A-AB01-B490A86A1359	2023-12-14 17:17:02.2933333	8621.99	Dr	4DF39812-A0D2-41DF-BC68-A639423F33B3	6B8D22FF-C5B9-4E3B-9E86-0C9551DD52E6	ShipmentAdvance	Learning Ltd.	ICICI	ICICI - 4DF39812-A0D2-41DF-BC68-A639423F33B3 - 8621.99	System Generated	2023-12-14 17:17:02.2933333
7F23DB82-6533-4F87-8723-3269EAFBACA2	2023-12-14 18:01:02.3666667	-8880.93	Cr	BB00A7A4-F306-40FE-8166-6BB2E3AF4399	14724206-9C30-4016-B720-109FCB181457	ShipmentBalancePayment	ECE-0051	ICICI	ICICI - BB00A7A4-F306-40FE-8166-6BB2E3AF4399 - -8880.93	System Generated	2023-12-14 18:01:02.3666667
7F23DB82-6533-4F87-8723-3269EAFBACA2	2023-12-14 18:01:02.3666667	8880.93	Dr	BB00A7A4-F306-40FE-8166-6BB2E3AF4399	14724206-9C30-4016-B720-109FCB181457	ShipmentBalancePayment	Learning Ltd.	ICICI	ICICI - BB00A7A4-F306-40FE-8166-6BB2E3AF4399 - 8880.93	System Generated	2023-12-14 18:01:02.3666667
5CA69197-9863-4E73-A2A1-34F1C4E8D9A3	2023-12-14 15:36:02.3700000	-6909.68	Cr	4C994D0F-505A-429A-BE80-5CA72B8BEBDD	0705C06C-E062-4DB1-9F41-1DF2873A9774	ShipmentBalancePayment	EBC-0096	HDFC	HDFC - 4C994D0F-505A-429A-BE80-5CA72B8BEBDD - -6909.68	System Generated	2023-12-14 15:36:02.3700000
5CA69197-9863-4E73-A2A1-34F1C4E8D9A3	2023-12-14 15:36:02.3700000	6909.68	Dr	4C994D0F-505A-429A-BE80-5CA72B8BEBDD	0705C06C-E062-4DB1-9F41-1DF2873A9774	ShipmentBalancePayment	Learning Ltd.	HDFC	HDFC - 4C994D0F-505A-429A-BE80-5CA72B8BEBDD - 6909.68	System Generated	2023-12-14 15:36:02.3700000
79B577A1-8C6F-4C99-BCAA-8C519118DD63	2023-12-14 13:03:02.4233333	14186.02	Dr	693B3A4C-D942-4BA8-BB0E-7A368F62C02A	06D15597-E7B0-40E1-B4EC-B002AEDF2722	InvoiceAdvance	"Wingtip Toys (Palmas del Mar, PR)"	Axis	Axis - 693B3A4C-D942-4BA8-BB0E-7A368F62C02A - 14186.02	System Generated	2023-12-14 13:03:02.4233333
79B577A1-8C6F-4C99-BCAA-8C519118DD63	2023-12-14 13:03:02.4233333	-14186.02	Cr	693B3A4C-D942-4BA8-BB0E-7A368F62C02A	06D15597-E7B0-40E1-B4EC-B002AEDF2722	InvoiceAdvance	Learning Ltd.	Axis	Axis - 693B3A4C-D942-4BA8-BB0E-7A368F62C02A - -14186.02	System Generated	2023-12-14 13:03:02.4233333
72A6E750-BC2F-41E2-993F-C62FE8A56CD3	2023-12-14 19:34:02.4266667	4838.97	Dr	NULL	3858CB64-D624-42B7-940A-373491E67581	InvoiceAdvance	Emilie Hrdlickova	Cash	Cash -  - 4838.97	System Generated	2023-12-14 19:34:02.4266667
72A6E750-BC2F-41E2-993F-C62FE8A56CD3	2023-12-14 19:34:02.4266667	-4838.97	Cr	NULL	3858CB64-D624-42B7-940A-373491E67581	InvoiceAdvance	Learning Ltd.	Cash	Cash -  - -4838.97	System Generated	2023-12-14 19:34:02.4266667
2E06E23B-1B6A-4785-A71C-0B14B516CFDF	2023-12-14 21:36:02.4266667	11256.75	Dr	NULL	DF9AD589-3071-460E-AA5F-05E6B19B2F11	InvoiceAdvance	Dipti Shah	UPI	UPI -  - 11256.75	System Generated	2023-12-14 21:36:02.4266667
2E06E23B-1B6A-4785-A71C-0B14B516CFDF	2023-12-14 21:36:02.4266667	-11256.75	Cr	NULL	DF9AD589-3071-460E-AA5F-05E6B19B2F11	InvoiceAdvance	Learning Ltd.	UPI	UPI -  - -11256.75	System Generated	2023-12-14 21:36:02.4266667
A7FD9038-0BB7-4B9B-9CD7-FFBD3C576A8F	2023-12-14 17:14:02.6000000	3482.32	Dr	NULL	2894F6C8-0251-492E-B6BD-7D4E45A62F35	InvoiceBalancePayment	Risto Valbe	Cash	Cash -  - 3482.32	System Generated	2023-12-14 17:14:02.6000000
A7FD9038-0BB7-4B9B-9CD7-FFBD3C576A8F	2023-12-14 17:14:02.6000000	-3482.32	Cr	NULL	2894F6C8-0251-492E-B6BD-7D4E45A62F35	InvoiceBalancePayment	Learning Ltd.	Cash	Cash -  - -3482.32	System Generated	2023-12-14 17:14:02.6000000
866D8C4F-E8AD-42B6-B490-1BB010D5286A	2023-12-14 17:34:02.6033333	4453.67	Dr	82F3BA83-577D-4084-8375-080B3F461286	F1B4B58E-87A2-41D4-B088-B17E13181D46	InvoiceBalancePayment	"Wingtip Toys (Liberty Grove, MD)"	Axis	Axis - 82F3BA83-577D-4084-8375-080B3F461286 - 4453.67	System Generated	2023-12-14 17:34:02.6033333
866D8C4F-E8AD-42B6-B490-1BB010D5286A	2023-12-14 17:34:02.6033333	-4453.67	Cr	82F3BA83-577D-4084-8375-080B3F461286	F1B4B58E-87A2-41D4-B088-B17E13181D46	InvoiceBalancePayment	Learning Ltd.	Axis	Axis - 82F3BA83-577D-4084-8375-080B3F461286 - -4453.67	System Generated	2023-12-14 17:34:02.6033333
C26AA365-169F-4F74-A03F-5EE4C5446BB5	2023-12-14 13:33:02.6066667	3494.00	Dr	8EA23363-B9C0-44A0-9681-63AA3C403E74	5AD0BD99-D92D-4044-83AC-C02230AA3E71	InvoiceBalancePayment	Jai Lamble	PNB	PNB - 8EA23363-B9C0-44A0-9681-63AA3C403E74 - 3494.00	System Generated	2023-12-14 13:33:02.6066667
C26AA365-169F-4F74-A03F-5EE4C5446BB5	2023-12-14 13:33:02.6066667	-3494.00	Cr	8EA23363-B9C0-44A0-9681-63AA3C403E74	5AD0BD99-D92D-4044-83AC-C02230AA3E71	InvoiceBalancePayment	Learning Ltd.	PNB	PNB - 8EA23363-B9C0-44A0-9681-63AA3C403E74 - -3494.00	System Generated	2023-12-14 13:33:02.6066667
ABE2AA5D-0111-41F3-B15E-36F98AED8948	2023-12-15 18:27:02.2066667	-17971.65	Cr	NULL	C3FA2E2D-BEF0-492B-9BFD-19FB19AB76D6	ShipmentAdvance	BED-0088	Paytm	Paytm -  - -17971.65	System Generated	2023-12-15 18:27:02.2066667
ABE2AA5D-0111-41F3-B15E-36F98AED8948	2023-12-15 18:27:02.2066667	17971.65	Dr	NULL	C3FA2E2D-BEF0-492B-9BFD-19FB19AB76D6	ShipmentAdvance	Learning Ltd.	Paytm	Paytm -  - 17971.65	System Generated	2023-12-15 18:27:02.2066667
3C44C4D3-E6BF-4B6F-81FC-79C9B50B3E34	2023-12-15 22:21:02.2100000	-19327.02	Cr	NULL	B318E36C-CEF8-4C04-9F64-211928DB4D22	ShipmentAdvance	CBA-0062	Paytm	Paytm -  - -19327.02	System Generated	2023-12-15 22:21:02.2100000
3C44C4D3-E6BF-4B6F-81FC-79C9B50B3E34	2023-12-15 22:21:02.2100000	19327.02	Dr	NULL	B318E36C-CEF8-4C04-9F64-211928DB4D22	ShipmentAdvance	Learning Ltd.	Paytm	Paytm -  - 19327.02	System Generated	2023-12-15 22:21:02.2100000
